"last_updated","date","change_cases","change_fatalities","change_tests","change_hospitalizations","change_criticals","change_recoveries","change_vaccinations","change_vaccinated","change_boosters_1","change_vaccines_distributed","total_cases","total_fatalities","total_tests","total_hospitalizations","total_criticals","total_recoveries","total_vaccinations","total_vaccinated","total_boosters_1","total_vaccines_distributed"
"2022-01-14 20:00:00",2021-07-28,763,10,59758,-18,-10,450,275315,235868,401,193830,1428670,26570,38812271,458,218,1396635,48762276,21783373,4876,58507418
"2022-01-14 20:00:00",2021-07-29,903,6,58178,-4,1,391,270093,230349,339,1219094,1429573,26576,38870449,454,219,1397026,49032369,22013722,5215,59726512
"2022-01-14 20:00:00",2021-07-30,897,16,61576,-7,-12,412,257581,218706,311,-19070,1430470,26592,38932025,447,207,1397438,49289950,22232428,5526,59707442
"2022-01-14 20:00:00",2021-07-31,987,7,42522,-3,-6,219,181429,155083,386,0,1431457,26599,38974547,444,201,1397657,49471379,22387511,5912,59707442
"2022-01-14 20:00:00",2021-08-01,852,2,33988,-25,-2,181,145153,124339,247,0,1432309,26601,39008535,419,199,1397838,49616532,22511850,6159,59707442
"2022-01-14 20:00:00",2021-08-02,690,1,28775,11,0,469,94115,81447,236,14082,1432999,26602,39037310,430,199,1398307,49710647,22593297,6395,59721524
"2022-01-14 20:00:00",2021-08-03,764,5,83207,-2,-3,1105,278444,239213,329,50356,1433763,26607,39120517,428,196,1399412,49989091,22832510,6724,59771880
"2022-01-14 20:00:00",2021-08-04,952,11,52454,47,6,534,166943,137917,340,208210,1434715,26618,39172971,475,202,1399946,50156034,22970427,7064,59980090
"2022-01-14 20:00:00",2021-08-05,1385,19,47909,5,-2,629,189330,154652,384,71280,1436100,26637,39220880,480,200,1400575,50345364,23125079,7448,60051370
"2022-01-14 20:00:00",2021-08-06,1584,17,93123,8,2,643,175277,142623,483,9000,1437684,26654,39314003,488,202,1401218,50520641,23267702,7931,60060370
"2022-01-14 20:00:00",2021-08-07,1865,9,18968,27,1,367,127573,104035,589,0,1439549,26663,39332971,515,203,1401585,50648214,23371737,8520,60060370
"2022-01-14 20:00:00",2021-08-08,1244,6,52798,-53,3,451,100028,82989,329,0,1440793,26669,39385769,462,206,1402036,50748242,23454726,8849,60060370
"2022-01-14 20:00:00",2021-08-09,1285,9,85207,31,-4,1319,185441,152319,244,0,1442078,26678,39470976,493,202,1403355,50933683,23607045,9093,60060370
"2022-01-14 20:00:00",2021-08-10,1343,5,56492,19,5,838,136434,109672,468,2628138,1443421,26683,39527468,512,207,1404193,51070117,23716717,9561,62688508
"2022-01-14 20:00:00",2021-08-11,1868,5,83997,18,12,863,136950,108877,446,-2510,1445289,26688,39611465,530,219,1405056,51207067,23825594,10007,62685998
"2022-01-14 20:00:00",2021-08-12,2139,4,77746,41,14,944,152267,119607,427,758160,1447428,26692,39689211,571,233,1406000,51359334,23945201,10434,63444158
"2022-01-14 20:00:00",2021-08-13,2405,6,68949,12,2,1038,147254,113210,544,0,1449833,26698,39758160,583,235,1407038,51506588,24058411,10978,63444158
"2022-01-14 20:00:00",2021-08-14,2235,3,43306,17,1,323,116085,92111,548,0,1452068,26701,39801466,600,236,1407361,51622673,24150522,11526,63444158
"2022-01-14 20:00:00",2021-08-15,1867,-1,37420,-41,5,868,97840,78759,366,0,1453935,26700,39838886,559,241,1408229,51720513,24229281,11892,63444158
"2022-01-14 20:00:00",2021-08-16,2001,4,110457,38,20,1851,164311,131283,238,0,1455936,26704,39949343,597,261,1410080,51884824,24360564,12130,63444158
"2022-01-14 20:00:00",2021-08-17,1816,15,58997,90,13,1194,137054,107911,411,0,1457752,26719,40008340,687,274,1411274,52021878,24468475,12541,63444158
"2022-01-14 20:00:00",2021-08-18,2351,42,76181,19,14,1348,124729,94253,467,34500,1460103,26761,40084521,706,288,1412622,52146607,24562728,13008,63478658
"2022-01-14 20:00:00",2021-08-19,2829,22,77942,37,-4,1630,136996,99439,543,600,1462932,26783,40162463,743,284,1414252,52283603,24662167,13551,63479258
"2022-01-14 20:00:00",2021-08-20,2952,6,91116,39,19,1559,127847,90753,425,0,1465884,26789,40253579,782,303,1415811,52411450,24752920,13976,63479258
"2022-01-14 20:00:00",2021-08-21,2984,1,45630,20,-5,907,101099,74878,545,0,1468868,26790,40299209,802,298,1416718,52512549,24827798,14521,63479258
"2022-01-14 20:00:00",2021-08-22,2628,2,40261,-29,8,938,77733,58962,296,7916,1471496,26792,40339470,773,306,1417656,52590282,24886760,14817,63487174
"2022-01-14 20:00:00",2021-08-23,2309,24,98623,72,39,5054,120939,90754,245,-2510,1473805,26816,40438093,845,345,1422710,52711221,24977514,15062,63484664
"2022-01-14 20:00:00",2021-08-24,2332,32,70120,115,7,1912,116032,84078,435,0,1476137,26848,40508213,960,352,1424622,52827253,25061592,15497,63484664
"2022-01-14 20:00:00",2021-08-25,3151,7,105690,31,15,2372,104825,69401,444,4800,1479288,26855,40613903,991,367,1426994,52932078,25130993,15941,63489464
"2022-01-14 20:00:00",2021-08-26,3339,9,74451,60,21,1906,122607,81949,500,0,1482627,26864,40688354,1051,388,1428900,53054685,25212942,16441,63489464
"2022-01-14 20:00:00",2021-08-27,3746,26,88686,41,7,2665,115205,75069,501,0,1486373,26890,40777040,1092,395,1431565,53169890,25288011,16942,63489464
"2022-01-14 20:00:00",2021-08-28,3794,8,62769,50,7,1136,80612,54979,591,0,1490167,26898,40839809,1142,402,1432701,53250502,25342990,17533,63489464
"2022-01-14 20:00:00",2021-08-29,3118,3,50821,-131,-4,1261,67627,47687,499,0,1493285,26901,40890630,1011,398,1433962,53318129,25390677,18032,63489464
"2022-01-14 20:00:00",2021-08-30,3004,17,100663,105,34,4377,123387,79960,317,0,1496289,26918,40991293,1116,432,1438339,53441516,25470637,18349,63489464
"2022-01-14 20:00:00",2021-08-31,2860,14,64549,174,20,2564,81679,51988,427,0,1499149,26932,41055842,1290,452,1440903,53523195,25522625,18776,63489464
"2022-01-14 20:00:00",2021-09-01,3842,30,87927,62,13,2865,97690,62303,759,14040,1502991,26962,41143769,1352,465,1443768,53620885,25584928,19535,63503504
"2022-01-14 20:00:00",2021-09-02,4022,29,86825,8,8,2757,94185,54659,1091,56160,1507013,26991,41230594,1360,473,1446525,53715070,25639587,20626,63559664
"2022-01-14 20:00:00",2021-09-03,4148,15,85663,56,16,2976,109147,61083,1670,43140,1511161,27006,41316257,1416,489,1449501,53824217,25700670,22296,63602804
"2022-01-14 20:00:00",2021-09-04,3990,10,72158,-14,2,1526,81993,46886,1733,0,1515151,27016,41388415,1402,491,1451027,53906210,25747556,24029,63602804
"2022-01-14 20:00:00",2021-09-05,4062,5,54971,-43,10,1333,62020,37360,1226,0,1519213,27021,41443386,1359,501,1452360,53968230,25784916,25255,63602804
"2022-01-14 20:00:00",2021-09-06,2888,3,46314,42,25,976,36571,21163,789,0,1522101,27024,41489700,1401,526,1453336,54004801,25806079,26044,63602804
"2022-01-14 20:00:00",2021-09-07,3483,43,125001,166,41,8130,102391,59825,628,-2510,1525584,27067,41614701,1567,567,1461466,54107192,25865904,26672,63600294
"2022-01-14 20:00:00",2021-09-08,3701,39,79960,172,31,3378,84403,46976,1613,0,1529285,27106,41694661,1739,598,1464844,54191595,25912880,28285,63600294
"2022-01-14 20:00:00",2021-09-09,4149,28,81163,50,-1,3317,97697,53816,1867,131210,1533434,27134,41775824,1789,597,1468161,54289292,25966696,30152,63731504
"2022-01-14 20:00:00",2021-09-10,4600,36,111177,35,19,3516,98077,54347,1912,-2510,1538034,27170,41887001,1824,616,1471677,54387369,26021043,32064,63728994
"2022-01-14 20:00:00",2021-09-11,4675,19,70133,21,10,1738,72872,43258,1843,0,1542709,27189,41957134,1845,626,1473415,54460241,26064301,33907,63728994
"2022-01-14 20:00:00",2021-09-12,4101,9,61394,-74,6,1739,56973,35374,1420,0,1546810,27198,42018528,1771,632,1475154,54517214,26099675,35327,63728994
"2022-01-14 20:00:00",2021-09-13,4168,40,112991,136,39,6600,99404,55286,875,0,1550978,27238,42131519,1907,671,1481754,54616618,26154961,36202,63728994
"2022-01-14 20:00:00",2021-09-14,3999,25,82367,105,16,3696,73133,39347,1204,0,1554977,27263,42213886,2012,687,1485450,54689751,26194308,37406,63728994
"2022-01-14 20:00:00",2021-09-15,4255,42,108466,59,3,4233,83309,45551,1280,112760,1559232,27305,42322352,2071,690,1489683,54773060,26239859,38686,63841754
"2022-01-14 20:00:00",2021-09-16,4858,20,111654,20,13,3927,96023,53839,1905,18300,1564090,27325,42434006,2091,703,1493610,54869083,26293698,40591,63860054
"2022-01-14 20:00:00",2021-09-17,5061,45,113800,35,9,3809,159000,58777,45016,4300,1569151,27370,42547806,2126,712,1497419,55028083,26352475,85607,63864354
"2022-01-14 20:00:00",2021-09-18,4391,14,80536,-7,-8,1813,68553,40829,1987,0,1573542,27384,42628342,2119,704,1499232,55096636,26393304,87594,63864354
"2022-01-14 20:00:00",2021-09-19,4205,11,75346,-58,1,1810,55750,34459,1255,0,1577747,27395,42703688,2061,705,1501042,55152386,26427763,88849,63864354
"2022-01-14 20:00:00",2021-09-20,4134,39,57181,64,20,7673,139679,66291,6285,36490,1581881,27434,42760869,2125,725,1508715,55292065,26494054,95134,63900844
"2022-01-14 20:00:00",2021-09-21,3775,53,89171,173,0,4061,99008,50873,4132,0,1585656,27487,42850040,2298,725,1512776,55391073,26544927,99266,63900844
"2022-01-14 20:00:00",2021-09-22,3957,50,115672,20,24,4504,100135,51176,3888,5600,1589613,27537,42965712,2318,749,1517280,55491208,26596103,103154,63906444
"2022-01-14 20:00:00",2021-09-23,4570,44,106092,40,-7,4351,115467,60750,5495,0,1594183,27581,43071804,2358,742,1521631,55606675,26656853,108649,63906444
"2022-01-14 20:00:00",2021-09-24,4627,39,138829,17,26,4485,165852,65177,50276,0,1598810,27620,43210633,2375,768,1526116,55772527,26722030,158925,63906444
"2022-01-14 20:00:00",2021-09-25,4740,14,68939,24,-14,1320,74482,46174,1958,0,1603550,27634,43279572,2399,754,1527436,55847009,26768204,160883,63906444
"2022-01-14 20:00:00",2021-09-26,4303,11,68243,-124,-1,1174,68565,42724,1197,0,1607853,27645,43347815,2275,753,1528610,55915574,26810928,162080,63906444
"2022-01-14 20:00:00",2021-09-27,4549,54,147451,-3,31,9543,121234,61157,9930,0,1612402,27699,43495266,2272,784,1538153,56036808,26872085,172010,63906444
"2022-01-14 20:00:00",2021-09-28,3493,52,101667,230,-5,5055,78058,41023,5126,0,1615895,27751,43596933,2502,779,1543208,56114866,26913108,177136,63906444
"2022-01-14 20:00:00",2021-09-29,4228,64,117058,-40,-1,4600,98196,50675,5522,31480,1620123,27815,43713991,2462,778,1547808,56213062,26963783,182658,63937924
"2022-01-14 20:00:00",2021-09-30,4498,52,98631,39,2,3637,99394,56148,6042,403690,1624621,27867,43812622,2501,780,1551445,56312456,27019931,188700,64341614
"2022-01-14 20:00:00",2021-10-01,4500,50,107727,-55,-26,4909,94271,52906,11225,0,1629121,27917,43920349,2446,754,1556354,56406727,27072837,199925,64341614
"2022-01-14 20:00:00",2021-10-02,4070,20,59887,-11,-2,1769,60332,38211,1970,0,1633191,27937,43980236,2435,752,1558123,56467059,27111048,201895,64341614
"2022-01-14 20:00:00",2021-10-03,3766,12,64313,-106,8,2014,49624,31204,1050,0,1636957,27949,44044549,2329,760,1560137,56516683,27142252,202945,64341614
"2022-01-14 20:00:00",2021-10-04,3741,49,184053,14,4,7944,104611,58759,7223,0,1640698,27998,44228602,2343,764,1568081,56621294,27201011,210168,64341614
"2022-01-14 20:00:00",2021-10-05,2771,52,88262,179,-5,4938,78273,43068,4339,47740,1643469,28050,44316864,2522,759,1573019,56699567,27244079,214507,64389354
"2022-01-14 20:00:00",2021-10-06,3729,62,102487,13,-7,4382,123195,46462,44459,19150,1647198,28112,44419351,2535,752,1577401,56822762,27290541,258966,64408504
"2022-01-14 20:00:00",2021-10-07,4020,29,135600,28,-6,4124,86272,44764,10260,57280,1651218,28141,44554951,2563,746,1581525,56909034,27335305,269226,64465784
"2022-01-14 20:00:00",2021-10-08,4142,45,116473,-9,0,4418,98330,49711,15136,7480,1655360,28186,44671424,2554,746,1585943,57007364,27385016,284362,64473264
"2022-01-14 20:00:00",2021-10-09,3436,9,77715,-24,6,1582,63777,37651,3347,0,1658796,28195,44749139,2530,752,1587525,57071141,27422667,287709,64473264
"2022-01-14 20:00:00",2021-10-10,3327,6,67268,-101,1,1745,51720,31876,2227,0,1662123,28201,44816407,2429,753,1589270,57122861,27454543,289936,64473264
"2022-01-14 20:00:00",2021-10-11,2295,9,56620,21,-8,1129,26427,15381,594,0,1664418,28210,44873027,2450,745,1590399,57149288,27469924,290530,64473264
"2022-01-14 20:00:00",2021-10-12,3182,79,128012,-71,-4,11352,111549,49653,18582,0,1667600,28289,45001039,2379,741,1601751,57260837,27519577,309112,64473264
"2022-01-14 20:00:00",2021-10-13,2616,80,82137,87,-4,3841,90478,47635,27624,0,1670216,28369,45083176,2466,737,1605592,57351315,27567212,336736,64473264
"2022-01-14 20:00:00",2021-10-14,3208,52,114935,-6,-6,4060,100032,50913,17641,58570,1673424,28421,45198111,2460,731,1609652,57451347,27618125,354377,64531834
"2022-01-14 20:00:00",2021-10-15,3398,47,95557,-13,5,3903,101168,50034,17738,0,1676822,28468,45293668,2447,736,1613555,57552515,27668159,372115,64531834
"2022-01-14 20:00:00",2021-10-16,2360,11,74594,-35,4,1624,53584,32302,4375,0,1679182,28479,45368262,2412,740,1615179,57606099,27700461,376490,64531834
"2022-01-14 20:00:00",2021-10-17,2210,14,68815,-84,3,1939,46166,28589,2203,0,1681392,28493,45437077,2328,743,1617118,57652265,27729050,378693,64531834
"2022-01-14 20:00:00",2021-10-18,3890,71,120958,-32,2,6816,110091,57986,25756,89266,1685282,28564,45558035,2296,745,1623934,57762356,27787036,404449,64621100
"2022-01-14 20:00:00",2021-10-19,2239,39,74584,111,-28,3878,75120,36336,19649,0,1687521,28603,45632619,2407,717,1627812,57837476,27823372,424098,64621100
"2022-01-14 20:00:00",2021-10-20,2758,41,115896,-78,-22,4008,82240,44770,15024,0,1690279,28644,45748515,2329,695,1631820,57919716,27868142,439122,64621100
"2022-01-14 20:00:00",2021-10-21,2877,23,83533,-8,-8,3447,87326,43196,17770,-80364,1693156,28667,45832048,2321,687,1635267,58007042,27911338,456892,64540736
"2022-01-14 20:00:00",2021-10-22,2771,62,-3021333,-82,-17,2976,93026,48432,19383,0,1695927,28729,42810715,2239,670,1638243,58100068,27959770,476275,64540736
"2022-01-14 20:00:00",2021-10-23,1765,15,66015,-12,-16,1357,48096,28307,5231,0,1697692,28744,42876730,2227,654,1639600,58148164,27988077,481506,64540736
"2022-01-14 20:00:00",2021-10-24,1642,5,-983394,-143,-6,1616,39019,24683,1836,0,1699334,28749,41893336,2084,648,1641216,58187183,28012760,483342,64540736
"2022-01-14 20:00:00",2021-10-25,3240,56,65521,-48,-3,4862,102195,59472,21914,0,1702574,28805,41958857,2036,645,1646078,58289378,28072232,505256,64540736
"2022-01-14 20:00:00",2021-10-26,1804,36,64546,97,-2,2397,82355,40672,22917,0,1704378,28841,42023403,2133,643,1648475,58371733,28112904,528173,64540736
"2022-01-14 20:00:00",2021-10-27,2501,40,4324455,-31,-7,2698,74487,39879,16761,269820,1706879,28881,46347858,2102,636,1651173,58446220,28152783,544934,64810556
"2022-01-14 20:00:00",2021-10-28,2615,47,95090,-54,2,2148,82001,40294,18785,5850,1709494,28928,46442948,2048,638,1653321,58528221,28193077,563719,64816406
"2022-01-14 20:00:00",2021-10-29,2522,23,91190,-21,-8,4494,76258,39514,12018,23400,1712016,28951,46534138,2027,630,1657815,58604479,28232591,575737,64839806
"2022-01-14 20:00:00",2021-10-30,1669,10,52862,-10,1,1035,43046,24976,6506,0,1713685,28961,46587000,2017,631,1658850,58647525,28257567,582243,64839806
"2022-01-14 20:00:00",2021-10-31,1525,7,57188,-117,-1,1275,34571,22480,1977,0,1715210,28968,46644188,1900,630,1660125,58682096,28280047,584220,64839806
"2022-01-14 20:00:00",2021-11-01,3247,54,79888,-42,-37,4484,86588,44596,29335,0,1718457,29022,46724076,1858,593,1664609,58768684,28324643,613555,64839806
"2022-01-14 20:00:00",2021-11-02,1823,33,57569,117,-4,2138,54953,20495,27115,0,1720280,29055,46781645,1975,589,1666747,58823637,28345138,640670,64839806
"2022-01-14 20:00:00",2021-11-03,2287,34,86103,12,-3,2429,74691,33980,23787,300,1722567,29089,46867748,1987,586,1669176,58898328,28379118,664457,64840106
"2022-01-14 20:00:00",2021-11-04,2592,26,160374,-40,-31,2149,76893,34908,23374,49760,1725159,29115,47028122,1947,555,1671325,58975221,28414026,687831,64889866
"2022-01-14 20:00:00",2021-11-05,2513,17,81519,-42,-16,1791,71383,32683,22917,0,1727672,29132,47109641,1905,539,1673116,59046604,28446709,710748,64889866
"2022-01-14 20:00:00",2021-11-06,1946,7,70332,-20,3,3071,31047,14282,9193,0,1729618,29139,47179973,1885,542,1676187,59077651,28460991,719941,64889866
"2022-01-14 20:00:00",2021-11-07,1871,11,62230,-117,-8,1194,29231,17827,2709,0,1731489,29150,47242203,1768,534,1677381,59106882,28478818,722650,64889866
"2022-01-14 20:00:00",2021-11-08,3603,43,122592,-64,-16,3832,92629,44175,29882,0,1735092,29193,47364795,1704,518,1681213,59199511,28522993,752532,64889866
"2022-01-14 20:00:00",2021-11-09,2345,24,66037,151,4,2009,71438,23681,38752,9340,1737437,29217,47430832,1855,522,1683222,59270949,28546674,791284,64899206
"2022-01-14 20:00:00",2021-11-10,2576,33,112672,-72,-9,1916,87447,35242,28164,46590,1740013,29250,47543504,1783,513,1685138,59358396,28581916,819448,64945796
"2022-01-14 20:00:00",2021-11-11,2707,16,74579,-5,-10,580,41389,19697,11055,0,1742720,29266,47618083,1778,503,1685718,59399785,28601613,830503,64945796
"2022-01-14 20:00:00",2021-11-12,2613,43,111084,-73,-10,3177,89864,37578,34167,72900,1745333,29309,47729167,1705,493,1688895,59489649,28639191,864670,65018696
"2022-01-14 20:00:00",2021-11-13,1858,14,63922,44,2,3869,35571,18017,7982,0,1747191,29323,47793089,1749,495,1692764,59525220,28657208,872652,65018696
"2022-01-14 20:00:00",2021-11-14,1888,13,57179,-136,0,1360,28781,17529,2864,0,1749079,29336,47850268,1613,495,1694124,59554001,28674737,875516,65018696
"2022-01-14 20:00:00",2021-11-15,3441,46,102817,-23,1,3789,91194,34930,40260,1918712,1752520,29382,47953085,1590,496,1697913,59645195,28709667,915776,66937408
"2022-01-14 20:00:00",2021-11-16,1842,21,63169,172,-10,2171,64728,25054,28115,0,1754362,29403,48016254,1762,486,1700084,59709923,28734721,943891,66937408
"2022-01-14 20:00:00",2021-11-17,2441,28,102243,-31,-2,2029,76024,33114,24252,-7500,1756803,29431,48118497,1731,484,1702113,59785947,28767835,968143,66929908
"2022-01-14 20:00:00",2021-11-18,2736,31,84804,-32,-16,2133,75544,30706,27417,0,1759539,29462,48203301,1699,468,1704246,59861491,28798541,995560,66929908
"2022-01-14 20:00:00",2021-11-19,2835,18,74860,-21,-4,1803,65540,25735,26882,0,1762374,29480,48278161,1678,464,1706049,59927031,28824276,1022442,66929908
"2022-01-14 20:00:00",2021-11-20,1841,7,56871,12,0,686,32655,16783,6329,0,1764215,29487,48335032,1690,464,1706735,59959686,28841059,1028771,66929908
"2022-01-14 20:00:00",2021-11-21,3043,10,54780,-181,4,5173,21816,12870,1718,0,1767258,29497,48389812,1509,468,1711908,59981502,28853929,1030489,66929908
"2022-01-14 20:00:00",2021-11-22,2814,29,149342,-15,5,3915,91409,33320,43012,92494,1770072,29526,48539154,1494,473,1715823,60072911,28887249,1073501,67022402
"2022-01-14 20:00:00",2021-11-23,2223,29,69005,178,-1,1977,36031,15199,12480,0,1772295,29555,48608159,1672,472,1717800,60108942,28902448,1085981,67022402
"2022-01-14 20:00:00",2021-11-24,2599,25,95842,-19,1,1768,52535,12514,39606,167660,1774894,29580,48704001,1653,473,1719568,60161477,28914962,1125587,67190062
"2022-01-14 20:00:00",2021-11-25,2849,20,100514,-76,4,1801,70128,24163,28739,0,1777743,29600,48804515,1577,477,1721369,60231605,28939125,1154326,67190062
"2022-01-14 20:00:00",2021-11-26,4349,17,98822,-9,-1,1635,86610,25375,28331,0,1782092,29617,48903337,1568,476,1723004,60318215,28964500,1182657,67190062
"2022-01-14 20:00:00",2021-11-27,2811,10,65169,-19,-10,5878,68238,12903,6406,0,1784903,29627,48968506,1549,466,1728882,60386453,28977403,1189063,67190062
"2022-01-14 20:00:00",2021-11-28,2584,5,57813,-135,-1,1558,73590,10376,2836,0,1787487,29632,49026319,1414,465,1730440,60460043,28987779,1191899,67190062
"2022-01-14 20:00:00",2021-11-29,2606,37,119648,42,5,3362,135923,22808,44041,0,1790093,29669,49145967,1456,470,1733802,60595966,29010587,1235940,67190062
"2022-01-14 20:00:00",2021-11-30,2393,18,78958,126,0,1968,111085,14148,28579,215440,1792486,29687,49224925,1582,470,1735770,60707051,29024735,1264519,67405502
"2022-01-14 20:00:00",2021-12-01,3130,27,84064,36,-4,1974,117539,22397,41517,0,1795616,29714,49308989,1618,466,1737744,60824590,29047132,1306036,67405502
"2022-01-14 20:00:00",2021-12-02,3234,23,107234,-44,-5,1900,125618,18404,36208,0,1798850,29737,49416223,1574,461,1739644,60950208,29065536,1342244,67405502
"2022-01-14 20:00:00",2021-12-03,3482,20,106096,-48,-7,1817,879472,17033,778642,4331910,1802332,29757,49522319,1526,454,1741461,61829680,29082569,2120886,71737412
"2022-01-14 20:00:00",2021-12-04,2633,9,72953,-8,13,5574,123388,10742,55957,0,1804965,29766,49595272,1518,467,1747035,61953068,29093311,2176843,71737412
"2022-01-14 20:00:00",2021-12-05,2705,2,65071,-145,2,1876,105412,8633,33118,0,1807670,29768,49660343,1373,469,1748911,62058480,29101944,2209961,71737412
"2022-01-14 20:00:00",2021-12-06,4534,32,129150,-61,4,4123,180313,21090,71861,0,1812204,29800,49789493,1312,473,1753034,62238793,29123034,2281822,71737412
"2022-01-14 20:00:00",2021-12-07,2976,27,83928,219,-7,3111,182647,14166,110668,0,1815180,29827,49873421,1531,466,1756145,62421440,29137200,2392490,71737412
"2022-01-14 20:00:00",2021-12-08,3543,25,112247,-28,-20,2820,183505,20143,103660,0,1818723,29852,49985668,1503,446,1758965,62604945,29157343,2496150,71737412
"2022-01-14 20:00:00",2021-12-09,4264,24,116388,-39,-3,2857,174532,10824,105579,0,1822987,29876,50102056,1464,443,1761822,62779477,29168167,2601729,71737412
"2022-01-14 20:00:00",2021-12-10,4659,24,115427,-18,-4,3004,238963,12849,182525,0,1827646,29900,50217483,1446,439,1764826,63018440,29181016,2784254,71737412
"2022-01-14 20:00:00",2021-12-11,4225,9,90629,6,-4,2184,137421,10683,85158,0,1831871,29909,50308112,1452,435,1767010,63155861,29191699,2869412,71737412
"2022-01-14 20:00:00",2021-12-12,3903,10,83393,-98,15,2285,108081,7659,54332,0,1835774,29919,50391505,1354,450,1769295,63263942,29199358,2923744,71737412
"2022-01-14 20:00:00",2021-12-13,5265,22,153718,8,8,4823,199367,18124,108138,0,1841039,29941,50545223,1362,458,1774118,63463309,29217482,3031882,71737412
"2022-01-14 20:00:00",2021-12-14,4417,28,104728,168,14,3345,259692,11842,212376,0,1845456,29969,50649951,1530,472,1777463,63723001,29229324,3244258,71737412
"2022-01-14 20:00:00",2021-12-15,5856,25,128234,-17,-14,3195,261253,15369,198065,0,1851312,29994,50778185,1513,458,1780658,63984254,29244693,3442323,71737412
"2022-01-14 20:00:00",2021-12-16,7127,18,141897,-52,-5,3395,293289,10202,236379,0,1858439,30012,50920082,1461,453,1784053,64277543,29254895,3678702,71737412
"2022-01-14 20:00:00",2021-12-17,9123,20,117873,42,-10,4048,324695,15199,268154,2033870,1867562,30032,51037955,1503,443,1788101,64602238,29270094,3946856,73771282
"2022-01-14 20:00:00",2021-12-18,9091,8,103722,48,7,3114,261230,9610,222320,0,1876653,30040,51141677,1551,450,1791215,64863468,29279704,4169176,73771282
"2022-01-14 20:00:00",2021-12-19,10237,5,99286,-63,11,1355,212190,7427,170930,0,1886890,30045,51240963,1488,461,1792570,65075658,29287131,4340106,73771282
"2022-01-14 20:00:00",2021-12-20,11329,18,182036,-8,9,7771,323996,21778,248201,135900,1898219,30063,51422999,1480,470,1800341,65399654,29308909,4588307,73907182
"2022-01-14 20:00:00",2021-12-21,11772,22,182902,150,5,4421,420516,7344,371673,500,1909991,30085,51605901,1630,475,1804762,65820170,29316253,4959980,73907682
"2022-01-14 20:00:00",2021-12-22,14908,28,158062,26,-9,4398,444459,20568,387105,0,1924899,30113,51763963,1656,466,1809160,66264629,29336821,5347085,73907682
"2022-01-14 20:00:00",2021-12-23,20719,18,173085,54,10,4715,467073,15324,416932,0,1945618,30131,51937048,1710,476,1813875,66731702,29352145,5764017,73907682
"2022-01-14 20:00:00",2021-12-24,25668,14,146798,51,-14,5965,369911,9743,325241,0,1971286,30145,52083846,1761,462,1819840,67101613,29361888,6089258,73907682
"2022-01-14 20:00:00",2021-12-25,25223,7,131302,0,0,5431,92411,5049,92841,0,1996509,30152,52215148,1761,462,1825271,67194024,29366937,6182099,73907682
"2022-01-14 20:00:00",2021-12-26,22226,17,107957,0,0,1796,13907,264,13137,0,2018735,30169,52323105,1761,462,1827067,67207931,29367201,6195236,73907682
"2022-01-14 20:00:00",2021-12-27,22413,3,103327,-28,12,8486,82118,1866,76778,0,2041148,30172,52426432,1733,474,1835553,67290049,29369067,6272014,73907682
"2022-01-14 20:00:00",2021-12-28,28118,46,118882,266,23,10429,279260,8837,257143,0,2069266,30218,52545314,1999,497,1845982,67569309,29377904,6529157,73907682
"2022-01-14 20:00:00",2021-12-29,32563,35,296947,419,2,11229,515684,13661,461940,165682,2101829,30253,52842261,2418,499,1857211,68084993,29391565,6991097,74073364
"2022-01-14 20:00:00",2021-12-30,39345,27,163004,402,15,17572,342391,11026,310045,6013308,2141174,30280,53005265,2820,514,1874783,68427384,29402591,7301142,80086672
"2022-01-14 20:00:00",2021-12-31,45115,37,98917,328,30,4873,328827,11512,296397,0,2186289,30317,53104182,3148,544,1879656,68756211,29414103,7597539,80086672
"2022-01-14 20:00:00",2022-01-01,44879,20,12753,268,11,4769,102450,4968,90277,0,2231168,30337,53116935,3416,555,1884425,68858661,29419071,7687816,80086672
"2022-01-14 20:00:00",2022-01-02,40135,30,9452,-127,19,5901,22050,1153,19521,0,2271303,30367,53126387,3289,574,1890326,68880711,29420224,7707337,80086672
"2022-01-14 20:00:00",2022-01-03,44346,31,45885,325,41,7384,97903,5751,85057,0,2315649,30398,53172272,3614,615,1897710,68978614,29425975,7792394,80086672
"2022-01-14 20:00:00",2022-01-04,39327,58,376321,445,47,19292,583844,24290,522306,0,2354976,30456,53548593,4059,662,1917002,69562458,29450265,8314700,80086672
"2022-01-14 20:00:00",2022-01-05,39188,68,369943,1024,39,86616,389755,16778,350863,21712,2394164,30524,53918536,5083,701,2003618,69952213,29467043,8665563,80108384
"2022-01-14 20:00:00",2022-01-06,43155,60,158135,449,52,26025,418371,23109,376159,110600,2437319,30584,54076671,5532,753,2029643,70370584,29490152,9041722,80218984
"2022-01-14 20:00:00",2022-01-07,43920,84,169175,449,40,33347,427667,13904,383567,3880,2481239,30668,54245846,5981,793,2062990,70798251,29504056,9425289,80222864
"2022-01-14 20:00:00",2022-01-08,40534,75,61556,305,65,12388,300494,13204,269748,0,2521773,30743,54307402,6286,858,2075378,71098745,29517260,9695037,80222864
"2022-01-14 20:00:00",2022-01-09,32376,45,54334,-31,38,11403,216542,11137,188501,0,2554149,30788,54361736,6255,896,2086781,71315287,29528397,9883538,80222864
